"time","swcT","temperatureT","swcB","temperatureB","date","RAWT","RAWB","epT","epB","epT.sqrt","epB.sqrt"
2023-06-29 20:45:00,0.411,26.6,0.435,26.4,2023-06-29 20:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 21:00:00,0.411,26.6,0.435,26.4,2023-06-29 21:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 21:15:00,0.411,26.6,0.435,26.4,2023-06-29 21:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 21:30:00,0.411,26.6,0.435,26.4,2023-06-29 21:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 21:45:00,0.411,26.6,0.435,26.4,2023-06-29 21:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 22:00:00,0.411,26.6,0.435,26.4,2023-06-29 22:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 22:15:00,0.411,26.6,0.435,26.4,2023-06-29 22:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 22:30:00,0.411,26.5,0.435,26.4,2023-06-29 22:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 22:45:00,0.411,26.5,0.435,26.3,2023-06-29 22:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 23:00:00,0.411,26.5,0.435,26.3,2023-06-29 23:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 23:15:00,0.411,26.5,0.435,26.3,2023-06-29 23:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 23:30:00,0.411,26.5,0.435,26.3,2023-06-29 23:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-29 23:45:00,0.411,26.4,0.435,26.2,2023-06-29 23:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 00:00:00,0.411,26.4,0.435,26.2,2023-06-30 00:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 00:15:00,0.411,26.4,0.435,26.2,2023-06-30 00:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 00:30:00,0.411,26.4,0.435,26.1,2023-06-30 00:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 00:45:00,0.411,26.4,0.435,26.1,2023-06-30 00:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 01:00:00,0.411,26.3,0.435,26.1,2023-06-30 01:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 01:15:00,0.411,26.3,0.435,26,2023-06-30 01:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 01:30:00,0.411,26.3,0.435,26,2023-06-30 01:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 01:45:00,0.411,26.2,0.435,26,2023-06-30 01:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 02:00:00,0.411,26.2,0.435,26,2023-06-30 02:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 02:15:00,0.411,26.2,0.435,25.9,2023-06-30 02:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 02:30:00,0.411,26.2,0.435,25.9,2023-06-30 02:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 02:45:00,0.411,26.2,0.435,25.9,2023-06-30 02:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 03:00:00,0.411,26.1,0.435,25.9,2023-06-30 03:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 03:15:00,0.411,26.1,0.435,25.8,2023-06-30 03:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 03:30:00,0.411,26.1,0.435,25.8,2023-06-30 03:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 03:45:00,0.411,26.1,0.435,25.8,2023-06-30 03:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 04:00:00,0.411,26,0.435,25.7,2023-06-30 04:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 04:15:00,0.411,26,0.435,25.7,2023-06-30 04:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 04:30:00,0.411,25.9,0.435,25.7,2023-06-30 04:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 04:45:00,0.411,25.9,0.435,25.6,2023-06-30 04:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 05:00:00,0.411,25.9,0.435,25.6,2023-06-30 05:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 05:15:00,0.411,25.9,0.435,25.6,2023-06-30 05:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 05:30:00,0.411,25.9,0.435,25.5,2023-06-30 05:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 05:45:00,0.411,25.8,0.435,25.5,2023-06-30 05:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 06:00:00,0.411,25.8,0.435,25.4,2023-06-30 06:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 06:15:00,0.411,25.7,0.435,25.4,2023-06-30 06:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 06:30:00,0.411,25.7,0.434,25.3,2023-06-30 06:30:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 06:45:00,0.411,25.6,0.434,25.2,2023-06-30 06:45:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 07:00:00,0.411,25.6,0.435,25.2,2023-06-30 07:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 07:15:00,0.411,25.6,0.434,25.1,2023-06-30 07:15:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 07:30:00,0.411,25.6,0.434,25.1,2023-06-30 07:30:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 07:45:00,0.411,25.5,0.434,25.1,2023-06-30 07:45:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 08:00:00,0.411,25.5,0.434,25.1,2023-06-30 08:00:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 08:15:00,0.411,25.5,0.434,25.1,2023-06-30 08:15:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 08:30:00,0.411,25.5,0.434,25.1,2023-06-30 08:30:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 08:45:00,0.411,25.6,0.434,25.1,2023-06-30 08:45:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 09:00:00,0.411,25.6,0.434,25.2,2023-06-30 09:00:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 09:15:00,0.411,25.7,0.434,25.3,2023-06-30 09:15:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 09:30:00,0.411,25.8,0.434,25.5,2023-06-30 09:30:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 09:45:00,0.411,25.9,0.434,25.6,2023-06-30 09:45:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 10:00:00,0.411,26,0.434,25.8,2023-06-30 10:00:00,2847.50464496131,2906.33544853553,23.5050113644289,26.3028924307207,4.84819671263749,5.12863455811785
2023-06-30 10:15:00,0.411,26.1,0.435,25.9,2023-06-30 10:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 10:30:00,0.411,26.2,0.435,26.1,2023-06-30 10:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 10:45:00,0.411,26.3,0.435,26.1,2023-06-30 10:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 11:00:00,0.411,26.4,0.435,26.2,2023-06-30 11:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 11:15:00,0.411,26.4,0.435,26.3,2023-06-30 11:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 11:30:00,0.411,26.5,0.435,26.4,2023-06-30 11:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 11:45:00,0.411,26.6,0.435,26.5,2023-06-30 11:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 12:00:00,0.411,26.8,0.435,26.7,2023-06-30 12:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 12:15:00,0.411,26.9,0.435,26.9,2023-06-30 12:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 12:30:00,0.411,27,0.435,27,2023-06-30 12:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 12:45:00,0.411,27.1,0.435,27.1,2023-06-30 12:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 13:00:00,0.411,27.1,0.435,27.1,2023-06-30 13:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 13:15:00,0.411,27.2,0.435,27.2,2023-06-30 13:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 13:30:00,0.411,27.3,0.435,27.3,2023-06-30 13:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 13:45:00,0.411,27.3,0.435,27.4,2023-06-30 13:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 14:00:00,0.411,27.3,0.435,27.4,2023-06-30 14:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 14:15:00,0.411,27.4,0.435,27.4,2023-06-30 14:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 14:30:00,0.411,27.4,0.435,27.4,2023-06-30 14:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 14:45:00,0.411,27.5,0.435,27.5,2023-06-30 14:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 15:00:00,0.411,27.5,0.435,27.5,2023-06-30 15:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-06-30 15:15:00,0.41,27.5,0.435,27.5,2023-06-30 15:15:00,2844.94678393634,2908.89330956049,23.3930452393678,26.4349036814466,4.83663573565012,5.14148846944605
2023-06-30 15:30:00,0.41,27.6,0.435,27.5,2023-06-30 15:30:00,2844.94678393634,2908.89330956049,23.3930452393678,26.4349036814466,4.83663573565012,5.14148846944605
2023-06-30 15:45:00,0.41,27.6,0.435,27.6,2023-06-30 15:45:00,2844.94678393634,2908.89330956049,23.3930452393678,26.4349036814466,4.83663573565012,5.14148846944605
2023-06-30 16:00:00,0.41,27.7,0.435,27.6,2023-06-30 16:00:00,2844.94678393634,2908.89330956049,23.3930452393678,26.4349036814466,4.83663573565012,5.14148846944605
2023-06-30 16:15:00,0.41,27.7,0.435,27.6,2023-06-30 16:15:00,2844.94678393634,2908.89330956049,23.3930452393678,26.4349036814466,4.83663573565012,5.14148846944605
2023-06-30 16:30:00,0.41,27.7,0.435,27.6,2023-06-30 16:30:00,2844.94678393634,2908.89330956049,23.3930452393678,26.4349036814466,4.83663573565012,5.14148846944605
2023-06-30 16:45:00,0.41,27.7,0.436,27.6,2023-06-30 16:45:00,2844.94678393634,2911.45117058546,23.3930452393678,26.5678380881717,4.83663573565012,5.15439987662693
2023-06-30 17:00:00,0.41,27.7,0.436,27.6,2023-06-30 17:00:00,2844.94678393634,2911.45117058546,23.3930452393678,26.5678380881717,4.83663573565012,5.15439987662693
2023-06-30 17:15:00,0.41,27.7,0.436,27.6,2023-06-30 17:15:00,2844.94678393634,2911.45117058546,23.3930452393678,26.5678380881717,4.83663573565012,5.15439987662693
2023-06-30 17:30:00,0.411,27.7,0.436,27.6,2023-06-30 17:30:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 17:45:00,0.41,27.7,0.436,27.5,2023-06-30 17:45:00,2844.94678393634,2911.45117058546,23.3930452393678,26.5678380881717,4.83663573565012,5.15439987662693
2023-06-30 18:00:00,0.411,27.7,0.436,27.5,2023-06-30 18:00:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 18:15:00,0.411,27.6,0.436,27.5,2023-06-30 18:15:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 18:30:00,0.41,27.6,0.436,27.5,2023-06-30 18:30:00,2844.94678393634,2911.45117058546,23.3930452393678,26.5678380881717,4.83663573565012,5.15439987662693
2023-06-30 18:45:00,0.411,27.6,0.436,27.5,2023-06-30 18:45:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 19:00:00,0.411,27.5,0.436,27.4,2023-06-30 19:00:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 19:15:00,0.411,27.5,0.436,27.3,2023-06-30 19:15:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 19:30:00,0.41,27.4,0.436,27.3,2023-06-30 19:30:00,2844.94678393634,2911.45117058546,23.3930452393678,26.5678380881717,4.83663573565012,5.15439987662693
2023-06-30 19:45:00,0.411,27.4,0.436,27.3,2023-06-30 19:45:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 20:00:00,0.411,27.4,0.436,27.2,2023-06-30 20:00:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 20:15:00,0.411,27.3,0.436,27.2,2023-06-30 20:15:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 20:30:00,0.411,27.3,0.436,27.1,2023-06-30 20:30:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 20:45:00,0.411,27.3,0.436,27.1,2023-06-30 20:45:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 21:00:00,0.411,27.2,0.436,27,2023-06-30 21:00:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 21:15:00,0.411,27.2,0.436,27,2023-06-30 21:15:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 21:30:00,0.411,27.1,0.436,26.9,2023-06-30 21:30:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 21:45:00,0.411,27.1,0.436,26.9,2023-06-30 21:45:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 22:00:00,0.411,27.1,0.436,26.9,2023-06-30 22:00:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 22:15:00,0.411,27,0.436,26.8,2023-06-30 22:15:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 22:30:00,0.411,27,0.436,26.8,2023-06-30 22:30:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 22:45:00,0.411,27,0.436,26.8,2023-06-30 22:45:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 23:00:00,0.411,27,0.436,26.8,2023-06-30 23:00:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 23:15:00,0.411,27,0.436,26.7,2023-06-30 23:15:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 23:30:00,0.411,26.9,0.436,26.7,2023-06-30 23:30:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-06-30 23:45:00,0.411,26.9,0.436,26.6,2023-06-30 23:45:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 00:00:00,0.411,26.9,0.436,26.6,2023-07-01 00:00:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 00:15:00,0.411,26.8,0.436,26.6,2023-07-01 00:15:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 00:30:00,0.411,26.8,0.436,26.5,2023-07-01 00:30:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 00:45:00,0.411,26.8,0.436,26.5,2023-07-01 00:45:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 01:00:00,0.411,26.7,0.436,26.5,2023-07-01 01:00:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 01:15:00,0.411,26.7,0.436,26.4,2023-07-01 01:15:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 01:30:00,0.411,26.7,0.436,26.4,2023-07-01 01:30:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 01:45:00,0.411,26.6,0.436,26.4,2023-07-01 01:45:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 02:00:00,0.411,26.6,0.436,26.3,2023-07-01 02:00:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 02:15:00,0.411,26.6,0.436,26.3,2023-07-01 02:15:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 02:30:00,0.411,26.5,0.436,26.2,2023-07-01 02:30:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 02:45:00,0.411,26.5,0.436,26.1,2023-07-01 02:45:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 03:00:00,0.411,26.4,0.435,26.1,2023-07-01 03:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 03:15:00,0.411,26.4,0.435,26,2023-07-01 03:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 03:30:00,0.411,26.3,0.436,26,2023-07-01 03:30:00,2847.50464496131,2911.45117058546,23.5050113644289,26.5678380881717,4.84819671263749,5.15439987662693
2023-07-01 03:45:00,0.411,26.3,0.435,25.9,2023-07-01 03:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 04:00:00,0.411,26.3,0.435,25.9,2023-07-01 04:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 04:15:00,0.411,26.2,0.435,25.8,2023-07-01 04:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 04:30:00,0.411,26.2,0.435,25.8,2023-07-01 04:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 04:45:00,0.411,26.2,0.435,25.7,2023-07-01 04:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 05:00:00,0.411,26.1,0.435,25.7,2023-07-01 05:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 05:15:00,0.411,26.1,0.435,25.6,2023-07-01 05:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 05:30:00,0.411,26.1,0.435,25.6,2023-07-01 05:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 05:45:00,0.411,26,0.435,25.5,2023-07-01 05:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 06:00:00,0.411,26,0.435,25.5,2023-07-01 06:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 06:15:00,0.411,25.9,0.435,25.4,2023-07-01 06:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 06:30:00,0.411,25.9,0.435,25.4,2023-07-01 06:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 06:45:00,0.411,25.9,0.435,25.4,2023-07-01 06:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 07:00:00,0.411,25.8,0.435,25.4,2023-07-01 07:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 07:15:00,0.411,25.8,0.435,25.3,2023-07-01 07:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 07:30:00,0.411,25.8,0.435,25.3,2023-07-01 07:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 07:45:00,0.411,25.8,0.435,25.3,2023-07-01 07:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 08:00:00,0.411,25.8,0.435,25.4,2023-07-01 08:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 08:15:00,0.411,25.8,0.435,25.4,2023-07-01 08:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 08:30:00,0.411,25.9,0.435,25.4,2023-07-01 08:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 08:45:00,0.411,25.9,0.435,25.4,2023-07-01 08:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 09:00:00,0.411,25.9,0.435,25.5,2023-07-01 09:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 09:15:00,0.411,26,0.435,25.5,2023-07-01 09:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 09:30:00,0.411,26.1,0.435,25.7,2023-07-01 09:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 09:45:00,0.411,26.2,0.435,25.8,2023-07-01 09:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 10:00:00,0.411,26.2,0.435,25.9,2023-07-01 10:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 10:15:00,0.411,26.3,0.435,26,2023-07-01 10:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 10:30:00,0.411,26.4,0.435,26.2,2023-07-01 10:30:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 10:45:00,0.411,26.6,0.435,26.4,2023-07-01 10:45:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 11:00:00,0.411,26.6,0.435,26.5,2023-07-01 11:00:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
2023-07-01 11:15:00,0.411,26.7,0.435,26.6,2023-07-01 11:15:00,2847.50464496131,2908.89330956049,23.5050113644289,26.4349036814466,4.84819671263749,5.14148846944605
